price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_built
435000,2,1,1120,88327,2,4,6,1120,1972
1135000,4,3,2960,4296,2,3,9,2190,2007
318000,3,2,1250,1017,3,3,8,1250,2008
639000,4,2,1940,5000,1,4,7,980,1910
453000,3,3,1750,3900,2,3,8,1750,1977
800000,4,2,2150,9148,1,4,7,2150,1955
437000,2,2,1500,6800,1,4,7,910,1942
1150000,3,3,3230,75889,2,3,7,3230,1925
490000,4,3,3000,8645,2,3,8,3000,1985
499950,4,2,1520,7700,1,4,7,1520,1967
160134,3,2,1190,10116,1,3,7,1190,1968
191000,3,1,990,8255,1,3,7,990,1953
221000,3,1,1250,7280,1,3,7,1250,1965
352800,4,2,2080,6360,1,3,7,1330,1960
350000,3,3,1640,10424,2,3,7,1640,1988
458000,4,2,1550,3000,2,3,7,1350,1918
359950,3,1,1290,189486,1,4,7,1290,1960
1050000,3,3,3250,5093,2,3,10,3250,2004
353000,3,2,1260,11775,1,5,6,1260,1942
717550,3,4,2840,4468,3,3,10,2840,2006
450000,3,2,1960,6500,2,4,8,1960,1977
167500,3,1,760,3090,1,2,5,760,1903
550000,3,2,2240,78225,2,5,8,2240,1976
939000,4,2,2240,9684,2,4,9,2240,1970
700000,3,2,1820,15570,1,3,8,1820,1948
480000,4,4,3370,435600,2,3,9,3370,2005
501000,3,1,1160,4360,1,4,8,1160,1929
580000,3,2,1640,8625,1,3,8,1320,1987
527550,1,1,820,59677,1,3,5,820,1999
399000,4,3,2800,4687,2,3,9,2800,2005
240000,3,2,1780,5000,2,3,6,1080,1957
353000,4,3,2200,268329,1,3,7,1410,1989
335000,4,2,1480,3132,1,5,6,740,1910
475000,3,3,2010,2554,2,3,7,1860,2001
660000,3,2,2880,5100,2,4,7,2080,1926
551000,3,1,940,1948,1,5,6,940,1900
249950,4,2,1620,10530,1,3,7,1620,1968
1150000,4,3,4400,262666,2,3,11,4400,1988
575000,3,2,1530,6743,1,3,7,1410,1955
1088890,4,3,3460,11350,1,4,9,1780,1974
515000,4,3,2890,7306,2,3,7,2890,2006
235000,3,2,1980,11214,1,3,7,1980,1959
796000,3,1,1980,3243,2,3,8,1980,1912
450000,2,2,1450,2550,1,3,7,820,1984
2050000,4,3,4280,18834,1,5,11,2180,1971
270000,4,3,1810,6509,2,3,7,1810,1994
1705000,3,3,2490,27702,2,3,10,2490,2000
565000,3,1,1610,4108,2,5,7,1610,1928
680000,1,3,1820,3008,2,3,7,1090,1910
5570000,5,6,9200,35069,2,3,13,6200,2001
864500,4,3,3520,35991,2,4,10,3520,1992
1150000,4,2,3740,18000,1,4,9,1870,1951
335000,3,2,2150,30476,2,3,7,2150,1991
911000,4,3,3526,15958,2,3,10,3526,1997
425000,2,1,1070,6625,1,3,7,830,1950
299950,3,1,1410,81021,1,3,7,1410,1949
864000,4,3,3190,49658,2,3,10,3190,1999
425000,2,1,1270,6000,1,3,7,1270,1939
374950,4,2,1970,14490,2,4,7,1970,1963
247000,3,2,1640,7630,1,4,8,1180,1968
475000,3,1,1600,7161,1,3,8,1600,1953
275000,3,3,3020,5868,2,3,7,3020,2003
355000,2,1,1350,368517,1,3,6,1350,1947
285000,4,2,1870,22072,1,3,7,1070,1959
1338750,3,3,2730,38869,2,3,9,1940,1963
325000,2,1,1100,17817,1,3,7,620,1980
1670000,5,4,4320,40816,2,4,11,4320,1997
402000,3,3,2700,9994,1,4,7,1350,1959
1100000,3,3,3700,16857,1,3,10,2170,2000
375000,4,2,2190,9225,1,4,7,1250,1959
396000,5,3,2840,12253,1,3,7,1420,1960
320000,4,3,2610,9077,1,4,8,1310,1987
610000,3,3,2630,5827,2,3,8,2630,2001
249950,3,2,1090,7698,1,5,7,1090,1966
675000,4,4,3090,100835,2,3,9,3090,1999
448000,2,2,1670,7772,1,4,6,860,1919
819000,3,1,1300,3600,2,3,7,1300,1900
1250000,3,3,3670,18505,1,3,10,2530,1983
225000,4,3,1700,6031,2,3,8,1700,1994
790000,2,3,2560,982278,1,3,8,2560,2004
685000,4,3,2770,6000,2,3,8,2400,1993
812000,3,3,3240,8338,2,3,9,3240,2001
705000,2,3,2300,6400,1,3,8,2300,2007
360000,4,3,2483,6870,2,3,8,2483,2005
344000,1,2,760,779,3,3,8,760,2006
825000,4,2,2040,6900,2,3,9,2040,1903
476500,3,1,1200,6120,1,4,7,950,1945
379500,2,1,960,5096,1,5,7,960,1949
620000,3,2,2410,35236,1,3,8,2410,1980
477590,3,3,2260,7701,2,3,8,1760,2000
490000,3,1,1910,8190,1,4,7,1010,1946
470000,3,2,1500,5000,2,4,7,1140,1927
500000,3,2,1360,1236,2,3,8,1140,2006
370000,3,1,1320,7341,1,3,7,1320,1982
790000,2,2,1940,4400,1,3,7,970,1923
725000,4,3,2650,18295,2,3,8,2650,1986
840000,4,3,3040,2800,2,3,9,2100,1906
390000,3,1,1240,11108,1,4,7,1240,1952
507000,3,2,2210,11585,1,4,7,1510,1958
263500,3,2,1540,6273,1,4,6,770,1951
369000,3,3,1320,1683,2,3,8,1270,2004
500000,3,3,3040,5326,2,3,9,3040,2008
570000,2,1,910,4301,1,4,7,910,1923
284000,4,3,2040,7145,1,3,8,1490,1994
415000,2,1,980,4108,1,3,7,980,1947
197500,3,1,980,3090,2,3,6,980,1903
925000,4,4,4420,9492,2,3,9,3420,1962
468000,3,2,1570,6300,1,3,7,820,1953
355000,3,1,1600,5001,2,5,6,1080,1930
639000,4,2,1830,6000,1,4,7,930,1939
720000,3,3,2820,14250,2,3,11,2820,1991
381000,3,2,1800,6000,1,5,6,900,1950
1050000,3,4,4380,42769,2,5,11,4380,1983
670000,3,3,2980,3730,2,3,9,2980,2005
400000,3,1,1690,6658,1,3,7,1690,1942
910000,4,4,4040,50479,2,3,11,4040,1987
294000,3,1,1250,9427,1,3,6,1250,1931
315001,3,2,1500,10230,1,2,7,1500,1968
360000,3,2,1630,10723,1,5,7,1630,1959
520000,3,2,1410,2700,2,4,7,1410,1902
474000,3,1,1140,4560,1,4,6,770,1944
702000,4,3,3280,5876,2,3,7,3280,2004
728000,4,4,3490,87497,2,3,9,3490,2001
308000,4,3,2020,7277,2,3,8,2020,1993
2000000,5,4,4580,4443,3,3,10,4580,2004
340000,3,3,2270,7917,2,3,8,2270,1986
306500,2,2,1310,10200,1,4,6,1310,1947
716000,3,2,1420,3600,2,4,7,1420,1904
950000,4,3,2980,44431,2,2,10,2640,1981
673200,5,3,4180,8561,2,3,7,4180,2003
564500,4,2,1950,6000,1,3,7,1350,1961
393000,4,2,1790,11801,1,4,8,1790,1974
425000,5,2,1400,5071,1,3,5,1400,1916
150000,3,1,1320,24684,1,3,7,1320,1979
327000,4,2,1620,106722,1,3,8,1200,1980
444900,4,3,3120,7448,2,3,9,3120,1998
305000,4,3,2100,14773,2,3,8,2100,1998
469000,3,3,1370,1194,3,3,8,1370,2004
525000,3,2,1520,7875,1,5,8,1520,1969
330000,3,3,2410,17424,1,3,7,1630,1978
618000,4,1,1260,4080,1,4,7,1260,1911
295500,4,3,2830,7350,1,3,8,1690,1982
567035,3,2,2064,46173,2,5,7,2064,1903
518000,4,2,2640,34870,1,3,8,1770,1977
303000,2,1,1020,9200,1,3,7,1020,1978
300000,4,3,2200,8065,2,3,7,2200,1998
413107,3,2,1420,7520,1,4,7,1420,1956
400000,3,1,1350,3090,2,5,6,1350,1914
535000,3,1,1290,6859,1,4,7,1290,1941
555000,4,2,1680,2600,1,5,7,840,1915
312000,3,3,2280,6386,2,3,8,2280,2008
785200,3,2,1840,3500,2,5,8,1540,1910
749000,4,2,2040,11850,1,3,7,1020,1959
285000,3,2,1490,10367,1,3,7,1010,1957
425000,4,3,2440,5088,2,3,7,2440,2007
360000,3,2,1930,15540,1,3,8,1260,1958
260000,3,1,1200,6615,1,4,7,1200,1954
369000,3,2,1550,8509,1,3,7,1150,1959
275000,4,3,2180,11132,1,4,8,1620,1978
407000,3,2,1430,1448,3,3,8,1430,2005
575000,2,2,1230,5418,1,3,8,990,1949
1236000,3,2,1670,3852,2,4,8,1670,1928
875000,2,3,2720,4913,1,4,8,1700,1936
320000,4,2,2220,6811,1,4,7,1270,1961
810000,3,2,1520,9041,1,4,7,1520,1954
274000,3,2,1590,7620,1,4,7,1090,1984
239900,4,2,1480,9523,1,3,7,1120,1959
450000,4,2,1860,7808,1,3,7,1080,1953
263400,4,2,1360,60548,1,3,6,960,1960
265000,3,1,1360,5967,1,3,6,1360,1954
418000,4,3,2360,6250,1,3,7,1460,1960
390000,3,2,2360,5737,2,3,8,2360,2003
430000,3,2,1860,7500,1,3,7,930,1909
1442500,3,2,2630,9705,3,4,8,2630,1987
297000,2,2,1280,37373,1,4,7,1280,1996
650000,4,2,2330,7220,2,3,8,1600,1988
195000,2,1,720,18000,1,3,6,720,1950
554000,3,4,3380,108900,2,3,9,2700,1999
550000,3,2,3650,843309,2,4,7,3650,1991
700000,3,2,1640,4590,2,5,7,1640,1951
300000,4,1,1730,177657,2,3,5,1730,1948
315000,2,1,1030,8576,2,5,6,1030,1952
603000,3,1,1790,5250,1,3,7,1400,1943
530000,2,1,840,3400,1,4,7,840,1924
397500,3,2,1300,8480,1,3,7,1300,1969
221000,3,1,1240,5250,2,4,6,1240,1904
466000,4,2,2170,8050,1,3,7,1220,1976
197500,3,1,1330,5412,2,5,7,1330,1905
280000,3,3,1390,1080,2,3,7,1140,2006
412000,2,2,1240,3873,1,4,6,860,1909
454000,2,1,880,6731,1,4,7,880,1950
540000,4,2,2540,228254,1,3,8,1450,1990
250000,5,2,2520,5753,2,4,7,1510,1928
900000,5,2,2510,35691,1,3,9,2510,1967
245000,5,2,2020,7902,1,3,7,1220,1962
290000,3,2,2060,7251,1,3,7,1350,1987
160000,2,1,930,7742,1,3,6,930,1933
1260000,2,2,2700,7225,2,3,8,1660,1910
325000,2,1,1060,6050,1,3,7,940,1939
185000,2,1,670,6750,1,4,5,670,1947
477000,3,2,1750,4990,1,3,7,950,1916
100000,2,1,930,7623,1,2,6,930,1942
345000,4,3,2420,11481,1,3,8,1370,1985
530000,4,2,2410,14985,1,4,7,1950,1965
203000,3,1,1150,7156,1,4,6,1150,1953
599000,4,3,2480,5000,2,3,7,2480,2004
370000,4,1,1310,6000,2,3,7,1310,1940
140000,3,1,1240,8000,1,4,6,1040,1954
500000,3,1,1150,5100,2,3,8,1150,1911
527200,3,2,1460,4000,1,4,7,730,1929
549900,5,3,3060,7015,1,5,8,1600,1979
760000,4,3,3520,8095,2,3,9,3520,2006
319000,2,1,960,4400,1,4,7,960,1951
362300,3,3,2430,15264,2,3,8,2430,1997
421000,3,3,1930,4505,1,4,7,1440,1973
690000,3,1,1090,4000,2,4,7,1090,1945
640000,3,3,2790,31798,1,5,8,1650,1953
238000,4,2,1650,6900,1,3,7,910,1978
789000,3,3,3740,39640,2,3,10,3740,1991
1050000,6,4,5310,12741,2,3,10,3600,1967
302500,3,3,1690,4476,2,3,7,1690,2008
259950,4,2,1400,7920,1,3,7,1400,1963
456000,3,2,1440,28516,1,4,7,1440,1975
369950,3,3,1360,3718,2,3,7,1360,1987
363750,3,2,1726,197326,2,4,7,1726,1982
585000,3,2,2220,216493,1,3,8,2220,1989
268000,3,3,1850,6676,2,3,7,1850,1986
1200000,5,3,2860,4000,2,4,8,2160,1910
345000,3,1,1120,10176,1,3,6,920,1905
539000,4,3,2340,19850,2,3,9,2340,1993
851000,5,3,3760,9792,2,3,9,2550,1984
900000,3,3,1920,7200,2,3,10,1780,1997
850000,3,3,3230,5000,2,5,8,2430,1945
390000,3,2,1260,6500,1,4,7,1260,1966
345000,3,2,1540,6909,1,4,7,920,1955
534500,3,3,1700,3150,2,3,8,1700,2005
643500,6,5,3600,3960,2,3,7,2400,1971
1206500,3,3,3150,5520,2,4,8,2130,1925
495000,2,2,1280,4000,1,4,7,730,1929
535000,2,1,980,4120,1,3,7,830,1950
435000,4,3,2190,6578,2,3,7,2190,2004
305000,4,2,2470,1831,2,3,7,1970,2009
799000,4,3,2590,7910,2,3,9,2590,2001
700000,4,3,2580,15031,2,3,9,2580,1999
467000,3,2,1270,1213,2,3,8,1040,2005
263000,3,1,1250,7560,1,3,6,1250,1959
760000,4,3,4660,7157,2,3,9,3020,2003
293000,4,3,2019,4435,2,3,8,2019,2008
245000,3,2,1490,7929,1,3,7,1490,1989
181000,2,2,1560,10807,1,2,7,1560,1949
240000,3,1,1030,15264,1,4,7,1030,1962
880000,4,3,2560,7961,1,4,8,1450,1975
285000,3,2,1460,6377,1,3,7,1460,1995
407500,2,1,770,6017,1,3,7,770,1950
325000,4,3,1960,3543,2,3,7,1960,2004
405000,3,2,1900,10454,1,3,7,1390,1978
291700,3,3,1970,4120,2,3,6,1230,1927
370000,3,3,2490,18525,2,3,8,2490,1995
270000,3,2,1430,8960,1,4,6,1430,1953
800000,4,3,2680,7200,1,3,8,1380,1952
626500,3,2,1610,3210,1,5,7,910,1928
1130000,4,4,4300,8406,2,3,11,3580,1987
399950,4,3,3200,7545,2,3,7,3200,2003
419000,3,2,2140,15030,1,4,7,1570,1958
1160000,4,3,4240,43995,2,3,10,4240,1989
1405000,4,4,3410,10769,2,3,10,3410,2008
710000,4,3,2090,8064,2,5,7,2090,1967
650000,3,1,1410,4840,1,4,6,1230,1942
369900,4,3,2820,33750,2,4,9,2820,1984
641000,4,3,2770,63118,2,3,9,2770,1997
403000,3,1,1400,6879,1,3,7,1400,1951
1015000,3,3,3620,4000,2,3,10,2730,2005
865000,4,3,2260,13600,1,4,8,1770,1974
2485000,4,3,3440,23954,2,5,10,2260,1931
810000,4,1,2150,3588,2,4,8,1850,1926
316750,3,3,1256,1154,3,3,7,1256,2005
652500,4,2,2220,130244,2,3,8,2220,1989
360000,6,3,2850,15240,1,3,7,1850,1962
208000,2,1,700,5100,1,4,5,700,1953
898000,4,3,3700,63991,2,3,10,3700,1992
295000,4,2,1400,11934,1,3,7,1050,1961
652500,4,2,3130,18253,2,3,7,3130,1978
560000,4,3,2170,5764,2,3,8,2170,1992
280000,3,1,1020,8400,1,4,7,1020,1957
289950,3,3,1760,8584,2,5,7,1760,1937
397500,3,3,1860,44093,1,3,7,1860,1978
380000,2,1,1140,75132,1,3,7,1140,1956
415900,3,3,1670,22703,1,3,7,1310,1988
475000,2,2,1710,8645,1,4,7,1510,1923
125000,1,1,500,7440,1,1,5,500,1928
238000,3,1,1470,32670,1,3,7,1020,1958
296000,4,2,1370,9750,1,3,7,1070,1953
475000,6,3,3470,117612,2,3,7,3470,1924
390000,3,2,1650,6250,2,3,7,1650,1910
425000,3,1,1180,3750,1,3,6,1030,1940
725000,6,3,3110,5000,2,5,7,1810,1921
605000,3,2,2080,12134,1,4,8,1530,1973
302000,3,1,1600,1950,2,2,7,1600,1906
886000,3,2,2380,6000,2,5,9,1650,1931
540000,4,2,1630,6120,1,5,7,980,1918
435000,4,2,1910,8400,2,3,7,1910,1975
409000,4,3,3140,10752,2,3,7,2300,1992
405000,3,1,1250,7280,1,3,7,1250,1975
560200,3,3,1990,3984,2,3,8,1990,2004
324000,4,2,2110,7208,1,3,8,1170,1975
390000,4,3,2490,8290,2,3,9,2490,1999
414000,2,1,800,5000,1,3,6,800,1938
441500,3,3,2360,4670,2,3,7,2360,1998
375000,3,3,1770,5146,2,3,7,1770,1992
668500,4,3,2710,5500,2,3,9,2710,1999
540000,5,2,1940,10202,2,4,7,1940,1940
1035000,4,3,3450,11240,2,4,10,2430,1960
1345000,4,3,3440,4920,2,3,10,2520,2014
758000,4,3,2410,9549,1,4,7,1780,1956
949880,4,2,2290,10687,2,3,9,2290,1978
570000,3,1,1030,4089,2,3,7,1030,1927
736000,4,3,2290,12047,2,4,9,2290,1988
670000,3,2,1490,4400,2,4,7,1490,1906
1130000,4,2,2370,8400,1,5,9,1270,1949
650000,4,2,1930,3976,2,4,8,1930,1914
690000,2,2,1600,4000,1,5,7,850,1918
610000,4,2,2240,45738,2,3,7,2240,1988
413500,2,1,770,4000,1,5,5,770,1924
765000,3,3,2300,9752,2,3,8,2300,1968
828200,4,3,3400,7081,2,3,9,3400,2001
205000,2,1,900,4397,1,3,6,900,1918
465000,3,3,1450,5175,1,3,8,1030,1995
556000,4,3,2240,5402,2,3,8,2240,2005
540000,4,3,1780,4169,2,3,8,1780,1994
423000,4,3,2320,4254,2,3,8,2320,2004
375000,3,2,1590,14766,1,3,8,1590,1963
173250,3,1,990,12696,2,3,7,990,1936
599900,3,2,2605,12030,1,3,8,1355,2003
646000,5,3,2870,4461,1,3,7,1650,1976
1075000,5,5,5180,17811,2,3,11,4070,2001
558000,4,2,2180,3870,1,3,7,1020,1900
354000,2,1,850,5225,1,3,7,850,1949
1195000,4,4,4050,9517,2,3,11,3360,1990
670000,4,2,2250,4200,2,3,7,1650,1909
1125000,6,4,3100,9378,3,3,11,3100,1978
267500,2,1,1747,12250,3,4,6,1747,1948
299800,4,3,2410,4708,2,3,8,2410,2002
430000,4,2,2070,9120,1,4,7,1250,1958
775000,5,1,1860,3040,2,3,7,1530,1921
333000,3,1,950,5214,1,3,7,830,1944
336000,3,2,1060,11765,1,4,6,1060,1951
323000,2,1,880,1712,2,4,7,880,1945
575000,4,3,2550,56628,2,3,9,2550,2001
328000,2,2,1550,2079,2,3,8,1550,2008
572500,3,1,1590,4600,2,4,7,1290,1926
600000,3,2,1650,5100,1,5,7,1040,1908
412000,4,3,2430,7242,2,3,8,2430,2003
827500,3,3,1810,7200,1,5,7,1310,1960
300000,4,3,2890,17349,2,3,8,2890,1994
415000,3,3,1280,5040,2,4,7,1280,1985
750000,7,3,3410,4056,2,4,8,2130,1906
800000,3,3,2220,4000,2,3,8,1700,1914
420000,3,1,1060,6000,1,3,8,1060,1954
266000,3,2,1120,8250,1,4,7,1120,1957
499000,4,3,2680,10590,2,3,8,2680,2004
440000,4,2,1770,5750,2,3,7,1770,1947
495000,3,2,2950,12196,2,4,7,2310,1918
630000,2,2,1260,5300,1,4,7,840,1951
424000,3,2,1430,6818,1,5,7,1430,1972
760000,4,3,2730,36183,2,3,9,2730,1986
650000,4,4,3270,15704,2,3,9,2110,1990
248500,4,2,1720,10018,1,5,7,1720,1960
379600,3,2,1270,12420,1,4,7,1270,1962
538000,4,3,3260,10032,1,3,8,1960,1978
530000,4,3,2050,6360,2,3,8,2050,1988
545000,4,2,2050,9720,2,3,8,2050,1967
925000,4,3,3580,35261,2,3,10,3580,1985
565000,4,3,1960,48787,2,4,9,1960,1983
405100,2,1,840,3522,1,3,6,840,1947
502000,3,2,1300,8800,1,4,8,1300,1963
425000,3,2,1260,3000,2,3,7,1260,2003
233500,3,2,1650,2958,2,3,7,1650,1985
287000,3,3,1710,10341,2,3,7,1710,1986
190000,3,1,1180,8775,1,3,7,1180,1966
666000,3,2,2780,31510,2,3,8,2780,1979
330000,2,1,950,3090,1,4,6,950,1909
1490000,5,4,3620,7821,2,3,10,2790,1958
393000,3,2,2140,10256,2,3,8,2140,1987
353000,4,3,1920,4627,1,3,8,1010,1998
260000,2,1,750,6720,1,3,6,750,1916
680000,3,3,2060,2551,2,3,8,1900,2001
921000,3,2,2380,11200,1,4,8,2380,1963
319000,2,1,750,6380,1,3,7,750,1949
280000,3,1,1160,10881,1,2,7,920,1983
220000,3,1,1050,6300,1,3,6,1050,1942
219000,3,2,1740,5200,1,4,7,1060,1977
528000,4,3,2050,7171,1,3,8,1540,1988
405000,3,2,1980,8100,1,4,7,1310,1949
372977,3,3,1690,1618,2,3,8,1150,2014
934550,4,3,2320,5900,2,4,9,2320,1910
1465000,3,2,2480,9900,2,3,10,2130,1940
975000,4,2,2290,5350,2,4,9,2120,1958
800866,5,3,3180,13806,2,4,10,3180,1990
950000,7,4,3470,16264,2,4,9,3470,1980
624000,4,3,1540,4140,2,5,7,1540,1902
1850000,5,2,2800,8442,2,3,9,2800,1963
310000,3,1,1050,9876,1,3,7,1050,1953
315000,3,2,1480,6800,1,4,7,1480,1968
675000,3,2,1010,5973,1,5,6,1010,1942
490000,3,2,1660,8208,1,4,8,1660,1965
600000,5,2,2760,6350,1,3,7,1380,1958
154000,2,1,1040,20524,1,3,6,1040,1949
480000,4,2,2220,6500,2,4,8,2220,1964
196900,3,1,1270,7500,1,3,6,1270,1954
735000,3,3,2960,39370,2,3,10,2960,1989
205500,3,2,1330,8748,1,3,7,1330,1986
357186,2,2,1210,1040,2,3,8,1210,2014
275000,4,3,2120,6754,2,3,7,2120,1998
248500,3,2,2090,12026,1,4,7,2090,1948
350000,3,3,2680,7836,2,3,8,2680,1990
390000,4,3,1790,47250,1,3,7,1220,1987
390000,3,3,1950,12240,1,3,7,1250,1956
660000,5,2,3740,14913,2,4,9,3740,1979
310000,3,2,1140,8263,1,5,7,1140,1950
717000,3,3,2480,5137,2,3,9,2480,2000
260000,5,3,2580,11250,1,3,7,1410,1964
745000,3,2,2290,5001,1,4,7,1490,1960
470000,4,3,2320,12042,1,4,7,1320,1975
429000,3,3,2530,8820,2,3,8,2530,1997
220000,4,2,1400,7140,1,3,7,1400,1969
497000,3,3,2060,1850,2,3,8,1400,2007
716100,3,1,1640,4000,2,5,7,1640,1909
371000,4,1,1960,94525,2,3,6,1960,1979
379000,5,3,3000,25175,1,4,7,1500,1961
937500,3,1,1320,8500,1,4,7,1320,1954
720000,4,2,1760,4500,2,5,7,1760,1906
616000,3,3,2130,2306,2,5,7,1420,1924
259000,3,2,1390,7120,1,3,7,1390,1988
538000,3,2,1400,3825,2,4,6,1100,1904
605000,3,3,3230,9576,2,4,8,3230,1966
369950,3,1,1110,7603,1,3,7,1110,1967
310000,3,3,1670,4220,2,3,7,1670,2002
227500,3,1,1540,9450,1,4,7,1540,1960
274000,4,2,2090,7400,1,3,9,1670,1973
410000,3,2,1410,8088,1,3,7,1410,1987
354800,3,2,1370,78408,1,5,7,1370,1964
650000,4,2,1910,5120,1,3,8,1300,1954
353000,3,2,1678,13862,1,3,7,1678,1994
224975,3,1,960,12745,1,4,6,960,1977
600000,2,2,2080,13054,1,3,7,2080,1951
437500,3,2,1790,7700,1,4,7,1340,1976
567000,3,3,2540,6093,2,3,9,2540,1999
225000,5,2,1790,11656,2,3,7,1790,1963
255000,2,1,940,9330,1,3,6,940,1941
2479000,5,4,6810,7500,3,3,13,6110,1922
370000,2,1,900,4600,1,3,6,900,1951
675000,4,2,1900,8800,1,3,8,1140,1975
285000,3,1,1440,4268,1,3,7,1040,1953
310000,3,2,2070,37904,1,4,7,1420,1973
475000,4,3,2240,7245,1,4,7,1140,1972
410000,4,3,3320,5034,2,4,7,3320,2006
895000,4,2,1950,5950,1,3,8,1330,1947
375000,3,2,1240,7733,1,3,6,790,1941
349000,4,3,1830,4694,2,3,7,1830,2003
650500,3,2,1740,4400,2,3,8,1740,1903
760000,3,2,1410,15120,1,4,7,1410,1950
480000,4,3,2050,3960,1,4,7,1180,1986
689000,4,3,3220,16145,2,3,10,3220,1993
415000,3,2,1960,5000,1,5,6,980,1911
195000,3,2,1070,6110,1,4,7,1070,1968
318000,5,3,2820,9956,1,4,7,1410,1967
404000,4,3,4060,35621,1,3,9,2030,1989
339950,2,1,800,3090,1,4,6,800,1925
215000,3,1,1260,7897,1,3,7,1260,1979
339900,3,3,2420,7423,2,3,8,2420,1990
285000,1,2,810,3211,2,4,7,810,1982
550000,3,1,1600,5000,2,3,7,1110,1947
430000,4,1,1350,9000,2,4,7,1350,1964
219000,3,1,970,7790,1,3,6,970,1967
555000,2,2,1780,4750,1,4,7,1080,1947
233000,3,2,1350,7686,1,3,7,1350,1989
248000,3,2,1840,19501,1,4,8,1270,1972
454000,5,2,2550,9200,1,4,8,1580,1975
950000,4,3,1700,4418,2,3,8,1700,1931
359000,3,3,2430,7857,2,5,8,1730,1980
407500,5,2,2740,8230,2,3,7,2210,1962
224000,3,2,1560,7300,1,4,7,1040,1964
210000,2,1,1040,4590,1,3,7,1040,1954
261000,4,2,1820,9824,1,5,7,1820,1968
719000,3,3,1833,1706,3,3,9,1833,1998
440000,3,3,2160,3738,2,3,8,2160,1994
525000,3,3,2100,10362,2,3,9,1510,1998
375000,3,2,1370,9720,2,3,7,1370,1968
428000,2,3,1414,1960,2,3,8,1414,1986
988830,5,3,4115,7910,2,3,9,4115,2014
199950,3,2,1550,6225,1,4,7,1550,1949
840000,4,2,2100,3671,2,3,8,1750,1929
285000,3,2,1160,7006,1,4,7,1160,1992
330000,5,3,3597,4972,2,3,7,3597,2006
147500,3,2,1230,10125,1,3,7,1230,1960
320000,4,3,2190,7125,2,5,8,2190,1978
382500,3,2,1040,9000,1,4,7,1040,1967
2048000,5,4,4690,8208,2,3,9,3040,1926
596000,4,2,2270,10000,1,5,8,1720,1974
220000,4,2,1950,7280,2,4,8,1950,1979
325000,3,3,1880,6818,2,3,8,1880,1993
679950,4,3,2850,5664,2,3,9,2850,2001
175000,2,1,1160,6911,1,3,7,1160,1947
268000,3,2,1370,10050,1,4,7,1370,1966
715000,4,4,3260,110579,2,3,10,3260,1997
600000,7,2,3170,36384,2,3,8,3170,1969
228000,0,1,390,5900,1,2,4,390,1953
950000,5,3,3450,35880,2,3,11,3450,1992
475000,2,2,1490,224334,1,3,8,1490,1983
700000,3,2,1460,78408,1,4,7,1460,1963
275000,3,2,1300,20700,1,3,7,1300,1962
369500,3,2,1300,20700,1,3,7,1300,1962
215000,4,2,1540,7575,1,4,7,1040,1978
593450,4,2,2130,7172,2,4,8,2130,1964
498800,2,2,1350,4614,1,3,8,1350,2008
849000,5,3,2450,6534,2,3,8,1770,1951
1151250,4,3,1940,4875,2,4,9,1940,1925
825000,5,3,2890,5110,2,3,9,2890,2003
265000,3,2,1680,9769,1,3,8,1340,1989
285000,4,2,1960,10400,1,4,8,1220,1985
240000,3,2,1590,7931,1,3,7,1190,1979
261000,4,1,1390,17739,1,3,7,1390,1958
330000,4,2,2440,7350,1,3,8,1610,1978
250000,4,2,1850,7560,1,4,7,1540,1978
350000,4,3,2800,9538,2,3,8,2800,1993
930000,3,3,3780,35273,2,3,10,3780,1986
275000,3,2,1910,8050,1,4,7,1000,1980
325000,4,2,2460,7620,1,3,7,1230,1969
255000,1,1,810,5000,1,3,7,590,1936
562200,3,2,1900,5250,1,4,7,1500,1943
952000,2,2,3490,88909,1,3,10,2320,1980
365000,3,3,2200,7350,1,5,8,1570,1988
332900,3,2,1190,11996,1,4,7,1190,1969
721000,3,2,2040,18360,2,4,8,2040,1983
487275,4,3,2400,3986,2,3,8,2400,1999
310000,3,3,1670,5791,2,3,7,1670,1995
245000,2,1,990,4800,1,3,6,990,1908
325000,3,2,2920,10573,1,4,7,2920,1964
550000,3,2,1840,9401,1,3,8,1840,1971
350000,2,1,910,4500,2,4,7,910,1906
599000,5,3,2950,72309,2,3,8,2950,2006
259950,3,2,1240,9500,1,4,7,1240,1955
240000,4,3,1980,7264,2,3,7,1980,1996
186000,3,1,1200,10080,1,4,7,1200,1969
395000,3,2,1280,15028,1,3,7,1280,1982
475000,4,3,3150,5757,2,3,9,3150,2004
815000,5,4,3500,10794,2,3,10,3500,1996
572000,3,2,1680,13751,1,4,7,1680,1951
419500,3,3,1360,3188,2,3,7,1360,1986
298700,3,2,2110,7350,1,3,8,1530,1980
549000,2,1,2034,13392,1,5,7,1159,1947
278000,3,2,1900,9994,1,3,7,1120,1960
455000,4,2,2380,4500,2,3,6,1470,1926
925000,5,4,4050,13495,1,4,9,2230,1988
465000,2,2,1120,1201,3,3,8,1120,1999
620000,4,4,2850,2970,2,3,8,2120,1999
499900,4,2,2360,7650,1,3,8,1640,1963
620000,5,3,2540,11422,1,3,8,1270,1962
450000,3,2,1160,6120,1,3,7,1040,1941
690000,4,4,2710,2147,2,3,10,2220,2007
1895000,5,2,3120,16672,2,4,9,3120,1969
